epoch,epoch_train_loss,epoch_val_loss,num_decay_params,num_nodecay_params,step,total_params,train_loss_epoch,train_loss_step,trainable_params,val_loss
7,4.344579696655273,,,,599,,4.34500789642334,,,
8,,,,,604,,,4.171364784240723,,
8,,,,,609,,,4.206955432891846,,
8,,,,,614,,,4.3315629959106445,,
8,,,,,619,,,4.2315545082092285,,
8,,,,,624,,,4.160229206085205,,
8,,4.642184257507324,,,624,,,,,4.651974201202393
8,,,,,629,,,4.2157979011535645,,
8,,,,,634,,,4.280593395233154,,
8,,,,,639,,,4.1896281242370605,,
8,,,,,644,,,4.363010406494141,,
8,,,,,649,,,4.059444904327393,,
8,,4.618882656097412,,,649,,,,,4.626429557800293
8,,,,,654,,,4.268931865692139,,
8,,,,,659,,,4.327420711517334,,
8,,,,,664,,,4.168978691101074,,
8,,,,,669,,,4.1519455909729,,
8,,,,,674,,,4.4309587478637695,,
8,,4.599791049957275,,,674,,,,,4.608046054840088
8,4.24216890335083,,,,674,,4.2401814460754395,,,
9,,,,,679,,,4.128835201263428,,
9,,,,,684,,,4.10418176651001,,
9,,,,,689,,,4.004024982452393,,
9,,,,,694,,,4.256493091583252,,
9,,,,,699,,,4.032070636749268,,
9,,4.6221699714660645,,,699,,,,,4.630759239196777
9,,,,,704,,,4.228639602661133,,
9,,,,,709,,,4.059595108032227,,
9,,,,,714,,,4.169425964355469,,
9,,,,,719,,,4.121528625488281,,
9,,,,,724,,,4.072065830230713,,
9,,4.60173225402832,,,724,,,,,4.611156940460205
9,,,,,729,,,4.213291645050049,,
9,,,,,734,,,4.212402820587158,,
9,,,,,739,,,4.223702430725098,,
9,,,,,744,,,4.235354900360107,,
9,,,,,749,,,4.298949718475342,,
9,,4.569846153259277,,,749,,,,,4.577206611633301
9,4.144115924835205,,,,749,,4.142487049102783,,,
10,,,,,754,,,3.9554190635681152,,
10,,,,,759,,,3.9258670806884766,,
10,,,,,764,,,4.035905361175537,,
10,,,,,769,,,4.08131742477417,,
10,,,,,774,,,3.9354934692382812,,
10,,4.638709545135498,,,774,,,,,4.646091938018799
10,,,,,779,,,3.983196973800659,,
10,,,,,784,,,4.011128902435303,,
10,,,,,789,,,3.997466564178467,,
10,,,,,794,,,4.056455135345459,,
10,,,,,799,,,3.9898555278778076,,
10,,4.598911285400391,,,799,,,,,4.6044464111328125
10,,,,,804,,,4.09859037399292,,
10,,,,,809,,,3.9618921279907227,,
10,,,,,814,,,4.095778942108154,,
10,,,,,819,,,4.262514114379883,,
10,,,,,824,,,4.172732353210449,,
10,,4.5882134437561035,,,824,,,,,4.596594333648682
10,4.051192760467529,,,,824,,4.0499138832092285,,,
11,,,,,829,,,3.9144301414489746,,
11,,,,,834,,,3.988513469696045,,
11,,,,,839,,,3.9095723628997803,,
11,,,,,844,,,3.7594480514526367,,
11,,,,,849,,,3.882802963256836,,
11,,4.651304244995117,,,849,,,,,4.658496379852295
11,,,,,854,,,3.9496254920959473,,
11,,,,,859,,,3.9100000858306885,,
11,,,,,864,,,4.114006996154785,,
11,,,,,869,,,3.9952261447906494,,
11,,,,,874,,,3.9366157054901123,,
11,,4.601986408233643,,,874,,,,,4.610110282897949
11,,,,,879,,,4.014648914337158,,
11,,,,,884,,,3.9557461738586426,,
11,,,,,889,,,4.0864152908325195,,
11,,,,,894,,,3.9741170406341553,,
11,,,,,899,,,4.256143093109131,,
11,,4.593724250793457,,,899,,,,,4.600804805755615
11,3.95953631401062,,,,899,,3.9564144611358643,,,
12,,,,,904,,,3.8557510375976562,,
12,,,,,909,,,3.786729097366333,,
12,,,,,914,,,3.7672319412231445,,
12,,,,,919,,,3.8852362632751465,,
12,,,,,924,,,4.036561965942383,,
12,,4.657701015472412,,,924,,,,,4.665768146514893
12,,,,,929,,,3.8946948051452637,,
12,,,,,934,,,3.897181749343872,,
12,,,,,939,,,3.9520092010498047,,
12,,,,,944,,,3.9014334678649902,,
12,,,,,949,,,3.895258903503418,,
12,,4.621881008148193,,,949,,,,,4.629956245422363
12,,,,,954,,,3.902751922607422,,
12,,,,,959,,,3.9142487049102783,,
12,,,,,964,,,3.9057185649871826,,
12,,,,,969,,,4.018881797790527,,
12,,,,,974,,,3.778911828994751,,
12,,4.625931739807129,,,974,,,,,4.632079601287842
12,3.8679614067077637,,,,974,,3.868898391723633,,,
13,,,,,979,,,3.717360019683838,,
13,,,,,984,,,3.5127251148223877,,
13,,,,,989,,,3.7152421474456787,,
13,,,,,994,,,3.7259628772735596,,
13,,,,,999,,,3.722264289855957,,
13,,4.674575328826904,,,999,,,,,4.680663108825684
13,,,,,1004,,,3.76021409034729,,
13,,,,,1009,,,3.8314831256866455,,
13,,,,,1014,,,3.8151814937591553,,
13,,,,,1019,,,3.7380456924438477,,
13,,,,,1024,,,3.704648494720459,,
13,,4.662933826446533,,,1024,,,,,4.665493965148926
13,,,,,1029,,,3.770918369293213,,
13,,,,,1034,,,3.8510499000549316,,
13,,,,,1039,,,3.7803680896759033,,
13,,,,,1044,,,3.761080026626587,,
13,,,,,1049,,,3.944404125213623,,
13,,4.636655330657959,,,1049,,,,,4.642602920532227
13,3.783367872238159,,,,1049,,3.7816731929779053,,,
14,,,,,1054,,,3.627070903778076,,
14,,,,,1059,,,3.726856231689453,,
14,,,,,1064,,,3.7068309783935547,,
14,,,,,1069,,,3.664193630218506,,
14,,,,,1074,,,3.654680013656616,,
14,,4.730968952178955,,,1074,,,,,4.7361836433410645
14,,,,,1079,,,3.611582040786743,,
14,,,,,1084,,,3.6204402446746826,,
14,,,,,1089,,,3.6616013050079346,,
14,,,,,1094,,,3.724850654602051,,
14,,,,,1099,,,3.6126902103424072,,
14,,4.711726665496826,,,1099,,,,,4.719831943511963
14,,,,,1104,,,3.8943614959716797,,
14,,,,,1109,,,3.8702991008758545,,
14,,,,,1114,,,3.8214402198791504,,
14,,,,,1119,,,3.7952377796173096,,
14,,,,,1124,,,4.018083095550537,,
14,,4.67545223236084,,,1124,,,,,4.683346271514893
14,3.6977109909057617,,,,1124,,3.6943392753601074,,,
15,,,,,1129,,,3.5509910583496094,,
15,,,,,1134,,,3.6080851554870605,,
15,,,,,1139,,,3.5113449096679688,,
15,,,,,1144,,,3.5815417766571045,,
15,,,,,1149,,,3.6577067375183105,,
15,,4.776726245880127,,,1149,,,,,4.781669616699219
15,,,,,1154,,,3.6667072772979736,,
15,,,,,1159,,,3.5639193058013916,,
15,,,,,1164,,,3.566763401031494,,
15,,,,,1169,,,3.6232783794403076,,
15,,,,,1174,,,3.731926441192627,,
15,,4.773451805114746,,,1174,,,,,4.778591632843018
15,,,,,1179,,,3.7826313972473145,,
15,,,,,1184,,,3.581178665161133,,
15,,,,,1189,,,3.6965928077697754,,
15,,,,,1194,,,3.7877285480499268,,
15,,,,,1199,,,3.7325451374053955,,
15,,4.726225852966309,,,1199,,,,,4.731831073760986
15,3.6053919792175293,,,,1199,,3.604053497314453,,,
16,,,,,1204,,,3.354971170425415,,
16,,,,,1209,,,3.328418731689453,,
16,,,,,1214,,,3.4162230491638184,,
16,,,,,1219,,,3.4578616619110107,,
16,,,,,1224,,,3.3943681716918945,,
16,,4.836756229400635,,,1224,,,,,4.843089580535889
16,,,,,1229,,,3.5111966133117676,,
16,,,,,1234,,,3.4755806922912598,,
16,,,,,1239,,,3.5552241802215576,,
16,,,,,1244,,,3.5865859985351562,,
16,,,,,1249,,,3.6195552349090576,,
16,,4.806504726409912,,,1249,,,,,4.812495231628418
16,,,,,1254,,,3.506932497024536,,
16,,,,,1259,,,3.663527250289917,,
16,,,,,1264,,,3.6711621284484863,,
16,,,,,1269,,,3.604848861694336,,
16,,,,,1274,,,3.576057195663452,,
16,,4.7810139656066895,,,1274,,,,,4.784883975982666
16,3.5168399810791016,,,,1274,,3.516216278076172,,,
17,,,,,1279,,,3.2311856746673584,,
17,,,,,1284,,,3.2821476459503174,,
17,,,,,1289,,,3.3933026790618896,,
17,,,,,1294,,,3.2714529037475586,,
17,,,,,1299,,,3.2803778648376465,,
17,,4.918549060821533,,,1299,,,,,4.926990032196045
17,,,,,1304,,,3.425086498260498,,
17,,,,,1309,,,3.3149356842041016,,
17,,,,,1314,,,3.5395405292510986,,
17,,,,,1319,,,3.44478178024292,,
17,,,,,1324,,,3.536388635635376,,
17,,4.883646011352539,,,1324,,,,,4.888138771057129
17,,,,,1329,,,3.5128259658813477,,
17,,,,,1334,,,3.4529201984405518,,
17,,,,,1339,,,3.459817409515381,,
17,,,,,1344,,,3.693754196166992,,
17,,,,,1349,,,3.428419351577759,,
17,,4.815016269683838,,,1349,,,,,4.823988914489746
17,3.4273054599761963,,,,1349,,3.427293539047241,,,
18,,,,,1354,,,3.2533469200134277,,
18,,,,,1359,,,3.124728202819824,,
18,,,,,1364,,,3.33565092086792,,
18,,,,,1369,,,3.2157089710235596,,
18,,,,,1374,,,3.2948431968688965,,
18,,4.937131881713867,,,1374,,,,,4.9453864097595215
18,,,,,1379,,,3.2230873107910156,,
18,,,,,1384,,,3.370582103729248,,
18,,,,,1389,,,3.4474549293518066,,
18,,,,,1394,,,3.4716947078704834,,
18,,,,,1399,,,3.3593461513519287,,
18,,4.915208339691162,,,1399,,,,,4.925725936889648
18,,,,,1404,,,3.473938226699829,,
18,,,,,1409,,,3.5042002201080322,,
18,,,,,1414,,,3.428837537765503,,
18,,,,,1419,,,3.498769998550415,,
18,,,,,1424,,,3.694524049758911,,
18,,4.906249523162842,,,1424,,,,,4.910180568695068
18,3.3439488410949707,,,,1424,,3.3402581214904785,,,
19,,,,,1429,,,3.150397300720215,,
19,,,,,1434,,,3.2010114192962646,,
19,,,,,1439,,,3.1639041900634766,,
19,,,,,1444,,,3.1937036514282227,,
19,,,,,1449,,,3.2561752796173096,,
19,,5.0309553146362305,,,1449,,,,,5.035566806793213
19,,,,,1454,,,3.3089613914489746,,
19,,,,,1459,,,3.2853519916534424,,
19,,,,,1464,,,3.181783437728882,,
19,,,,,1469,,,3.229180335998535,,
19,,,,,1474,,,3.317157506942749,,
19,,5.010605335235596,,,1474,,,,,5.0197625160217285
19,,,,,1479,,,3.3277699947357178,,
19,,,,,1484,,,3.352679967880249,,
19,,,,,1489,,,3.277561902999878,,
19,,,,,1494,,,3.406207323074341,,
19,,,,,1499,,,3.4690792560577393,,
19,,4.962873458862305,,,1499,,,,,4.96992826461792
19,3.2556159496307373,,,,1499,,3.253368854522705,,,
20,,,,,1504,,,3.0385758876800537,,
20,,,,,1509,,,2.9721951484680176,,
20,,,,,1514,,,3.050572156906128,,
20,,,,,1519,,,3.14420485496521,,
20,,,,,1524,,,3.034555673599243,,
20,,5.102154731750488,,,1524,,,,,5.1091742515563965
20,,,,,1529,,,3.065819501876831,,
20,,,,,1534,,,3.18049693107605,,
20,,,,,1539,,,3.1915910243988037,,
20,,,,,1544,,,3.21747088432312,,
20,,,,,1549,,,3.2332351207733154,,
20,,5.05446720123291,,,1549,,,,,5.063831329345703
20,,,,,1554,,,3.273625612258911,,
20,,,,,1559,,,3.287099838256836,,
20,,,,,1564,,,3.21687912940979,,
20,,,,,1569,,,3.3811235427856445,,
20,,,,,1574,,,3.3709022998809814,,
20,,5.045964241027832,,,1574,,,,,5.054566860198975
20,3.1639788150787354,,,,1574,,3.161799907684326,,,
21,,,,,1579,,,2.950932264328003,,
21,,,,,1584,,,2.99078106880188,,
21,,,,,1589,,,2.9801440238952637,,
21,,,,,1594,,,2.8806915283203125,,
21,,,,,1599,,,2.9816348552703857,,
21,,5.185178756713867,,,1599,,,,,5.190703392028809
21,,,,,1604,,,2.970362663269043,,
21,,,,,1609,,,3.107048273086548,,
21,,,,,1614,,,3.183809280395508,,
21,,,,,1619,,,3.0810000896453857,,
21,,,,,1624,,,3.0991570949554443,,
21,,5.180420875549316,,,1624,,,,,5.192859649658203
21,,,,,1629,,,3.178524971008301,,
21,,,,,1634,,,3.1839725971221924,,
21,,,,,1639,,,3.165680408477783,,
21,,,,,1644,,,3.2284109592437744,,
21,,,,,1649,,,3.0776360034942627,,
21,,5.138187885284424,,,1649,,,,,5.145286560058594
21,3.07659649848938,,,,1649,,3.076584815979004,,,
22,,,,,1654,,,2.942870616912842,,
22,,,,,1659,,,2.8565120697021484,,
22,,,,,1664,,,2.9542737007141113,,
22,,,,,1669,,,2.9754691123962402,,
22,,,,,1674,,,2.901073694229126,,
22,,5.271141529083252,,,1674,,,,,5.279395580291748
22,,,,,1679,,,2.968989133834839,,
22,,,,,1684,,,2.9859254360198975,,
22,,,,,1689,,,3.0507972240448,,
22,,,,,1694,,,2.984464406967163,,
22,,,,,1699,,,3.052870512008667,,
22,,5.259845733642578,,,1699,,,,,5.264715671539307
22,,,,,1704,,,3.0995521545410156,,
22,,,,,1709,,,3.0891990661621094,,
22,,,,,1714,,,3.079029083251953,,
22,,,,,1719,,,3.1310958862304688,,
22,,,,,1724,,,3.3725059032440186,,
22,,5.200809001922607,,,1724,,,,,5.207025527954102
22,2.994640350341797,,,,1724,,2.9906625747680664,,,
23,,,,,1729,,,2.696242094039917,,
23,,,,,1734,,,2.755143642425537,,
23,,,,,1739,,,2.7644143104553223,,
23,,,,,1744,,,2.760146379470825,,
23,,,,,1749,,,2.8280322551727295,,
23,,5.384047031402588,,,1749,,,,,5.3921332359313965
23,,,,,1754,,,2.8379123210906982,,
23,,,,,1759,,,2.764369010925293,,
23,,,,,1764,,,2.8637170791625977,,
23,,,,,1769,,,2.9898433685302734,,
23,,,,,1774,,,2.995924472808838,,
23,,5.331058979034424,,,1774,,,,,5.337437152862549
23,,,,,1779,,,2.96039080619812,,
23,,,,,1784,,,3.137638568878174,,
23,,,,,1789,,,2.9713010787963867,,
23,,,,,1794,,,2.9871883392333984,,
23,,,,,1799,,,2.914419412612915,,
23,,5.313769817352295,,,1799,,,,,5.326067924499512
23,2.9079973697662354,,,,1799,,2.9079291820526123,,,
24,,,,,1804,,,2.72884464263916,,
24,,,,,1809,,,2.606329917907715,,
24,,,,,1814,,,2.801276206970215,,
24,,,,,1819,,,2.7999234199523926,,
24,,,,,1824,,,2.8171474933624268,,
24,,5.46655797958374,,,1824,,,,,5.477356433868408
24,,,,,1829,,,2.7321157455444336,,
24,,,,,1834,,,2.840763807296753,,
24,,,,,1839,,,2.785820722579956,,
24,,,,,1844,,,2.8528175354003906,,
24,,,,,1849,,,2.9131734371185303,,
24,,5.444446086883545,,,1849,,,,,5.459057807922363
24,,,,,1854,,,2.9216198921203613,,
24,,,,,1859,,,3.0419702529907227,,
24,,,,,1864,,,2.909895181655884,,
24,,,,,1869,,,2.9835329055786133,,
24,,,,,1874,,,2.730090856552124,,
24,,5.384210109710693,,,1874,,,,,5.39564847946167
24,2.818572521209717,,,,1874,,2.8195037841796875,,,
25,,,,,1879,,,2.498061418533325,,
25,,,,,1884,,,2.6327662467956543,,
25,,,,,1889,,,2.5965938568115234,,
25,,,,,1894,,,2.559281826019287,,
25,,,,,1899,,,2.6238770484924316,,
25,,5.539549350738525,,,1899,,,,,5.544911861419678
25,,,,,1904,,,2.782735824584961,,
25,,,,,1909,,,2.7580409049987793,,
25,,,,,1914,,,2.749070644378662,,
25,,,,,1919,,,2.831170082092285,,
25,,,,,1924,,,2.919132947921753,,
25,,5.490461349487305,,,1924,,,,,5.508255958557129
25,,,,,1929,,,2.783801317214966,,
25,,,,,1934,,,2.8311216831207275,,
25,,,,,1939,,,2.7801103591918945,,
25,,,,,1944,,,2.866436004638672,,
25,,,,,1949,,,3.0319976806640625,,
25,,5.486546516418457,,,1949,,,,,5.498622417449951
25,2.7405035495758057,,,,1949,,2.7374355792999268,,,
26,,,,,1954,,,2.369013786315918,,
26,,,,,1959,,,2.5328407287597656,,
26,,,,,1964,,,2.5561916828155518,,
26,,,,,1969,,,2.5532102584838867,,
26,,,,,1974,,,2.487948417663574,,
26,,5.601741790771484,,,1974,,,,,5.617185115814209
26,,,,,1979,,,2.6260273456573486,,
26,,,,,1984,,,2.6646900177001953,,
26,,,,,1989,,,2.7182095050811768,,
26,,,,,1994,,,2.741020441055298,,
26,,,,,1999,,,2.7618868350982666,,
26,,5.614352703094482,,,1999,,,,,5.627546787261963
26,,,,,2004,,,2.786172389984131,,
26,,,,,2009,,,2.8144543170928955,,
26,,,,,2014,,,2.7772955894470215,,
26,,,,,2019,,,2.8319058418273926,,
26,,,,,2024,,,2.907513380050659,,
26,,5.564130783081055,,,2024,,,,,5.581177711486816
26,2.656404972076416,,,,2024,,2.653762102127075,,,
27,,,,,2029,,,2.425474166870117,,
27,,,,,2034,,,2.441345691680908,,
27,,,,,2039,,,2.450737237930298,,
27,,,,,2044,,,2.4439663887023926,,
27,,,,,2049,,,2.483924627304077,,
27,,5.726175785064697,,,2049,,,,,5.738968372344971
27,,,,,2054,,,2.4671778678894043,,
27,,,,,2059,,,2.513166904449463,,
27,,,,,2064,,,2.6740851402282715,,
27,,,,,2069,,,2.709190607070923,,
27,,,,,2074,,,2.647916793823242,,
27,,5.712878704071045,,,2074,,,,,5.724246025085449
27,,,,,2079,,,2.711515426635742,,
27,,,,,2084,,,2.626006841659546,,
27,,,,,2089,,,2.6098105907440186,,
27,,,,,2094,,,2.6423423290252686,,
27,,,,,2099,,,2.693523406982422,,
27,,5.6759114265441895,,,2099,,,,,5.690163612365723
27,2.5726966857910156,,,,2099,,2.5714244842529297,,,
28,,,,,2104,,,2.320277452468872,,
28,,,,,2109,,,2.364253520965576,,
28,,,,,2114,,,2.412094831466675,,
28,,,,,2119,,,2.426990032196045,,
28,,,,,2124,,,2.464092969894409,,
28,,5.853649139404297,,,2124,,,,,5.872740745544434
28,,,,,2129,,,2.53517746925354,,
28,,,,,2134,,,2.524646759033203,,
28,,,,,2139,,,2.527360200881958,,
28,,,,,2144,,,2.5197372436523438,,
28,,,,,2149,,,2.4966697692871094,,
28,,5.790793418884277,,,2149,,,,,5.810021877288818
28,,,,,2154,,,2.635986328125,,
28,,,,,2159,,,2.557488203048706,,
28,,,,,2164,,,2.667721748352051,,
28,,,,,2169,,,2.712743043899536,,
28,,,,,2174,,,2.5919783115386963,,
28,,5.778851509094238,,,2174,,,,,5.795492172241211
28,2.4927151203155518,,,,2174,,2.4916698932647705,,,
29,,,,,2179,,,2.2539687156677246,,
29,,,,,2184,,,2.259159564971924,,
29,,,,,2189,,,2.31254506111145,,
29,,,,,2194,,,2.35001277923584,,
29,,,,,2199,,,2.4021785259246826,,
29,,5.931430339813232,,,2199,,,,,5.951441764831543
29,,,,,2204,,,2.329258918762207,,
29,,,,,2209,,,2.439662218093872,,
29,,,,,2214,,,2.3862624168395996,,
29,,,,,2219,,,2.462841749191284,,
29,,,,,2224,,,2.387747049331665,,
29,,5.935914039611816,,,2224,,,,,5.95194673538208
29,,,,,2229,,,2.5154287815093994,,
29,,,,,2234,,,2.4647884368896484,,
29,,,,,2239,,,2.6165871620178223,,
29,,,,,2244,,,2.4570152759552,,
29,,,,,2249,,,2.7574329376220703,,
29,,5.8731303215026855,,,2249,,,,,5.8923540115356445
29,2.412637233734131,,,,2249,,2.409008026123047,,,
30,,,,,2254,,,2.17380428314209,,
30,,,,,2259,,,2.2069292068481445,,
30,,,,,2264,,,2.242788076400757,,
30,,,,,2269,,,2.2899653911590576,,
30,,,,,2274,,,2.346238613128662,,
30,,6.033034801483154,,,2274,,,,,6.050103664398193
30,,,,,2279,,,2.2474379539489746,,
30,,,,,2284,,,2.317295789718628,,
30,,,,,2289,,,2.3120861053466797,,
30,,,,,2294,,,2.3668086528778076,,
30,,,,,2299,,,2.383544921875,,
30,,5.98673677444458,,,2299,,,,,6.0108795166015625
30,,,,,2304,,,2.420736312866211,,
30,,,,,2309,,,2.4276440143585205,,
30,,,,,2314,,,2.472031593322754,,
30,,,,,2319,,,2.5201447010040283,,
30,,,,,2324,,,2.597660541534424,,
30,,5.9533796310424805,,,2324,,,,,5.972399711608887
30,2.333082914352417,,,,2324,,2.3302979469299316,,,
31,,,,,2329,,,2.0885324478149414,,
31,,,,,2334,,,2.155301570892334,,
31,,,,,2339,,,2.1670920848846436,,
31,,,,,2344,,,2.193507671356201,,
31,,,,,2349,,,2.110018491744995,,
31,,6.148760795593262,,,2349,,,,,6.167245388031006
31,,,,,2354,,,2.1964597702026367,,
31,,,,,2359,,,2.265652894973755,,
31,,,,,2364,,,2.2834699153900146,,
31,,,,,2369,,,2.2759041786193848,,
31,,,,,2374,,,2.317781925201416,,
31,,6.130528926849365,,,2374,,,,,6.144707202911377
31,,,,,2379,,,2.3587024211883545,,
31,,,,,2384,,,2.449192523956299,,
31,,,,,2389,,,2.255629062652588,,
31,,,,,2394,,,2.441335916519165,,
31,,,,,2399,,,2.354907751083374,,
31,,6.0407586097717285,,,2399,,,,,6.0610151290893555
31,2.251784563064575,,,,2399,,2.2506988048553467,,,
32,,,,,2404,,,1.9715907573699951,,
32,,,,,2409,,,1.9700942039489746,,
32,,,,,2414,,,2.0626463890075684,,
32,,,,,2419,,,2.087705373764038,,
32,,,,,2424,,,2.1012251377105713,,
32,,6.267667770385742,,,2424,,,,,6.289176940917969
32,,,,,2429,,,2.1476688385009766,,
32,,,,,2434,,,2.103825569152832,,
